x,y
1.025,2.0
1.0248583700052534,2.002657337141184
1.0244350847454466,2.0052845655907405
1.0237349402117095,2.0078519178005485
1.0227658693213728,2.0103303046442096
1.0215388520348452,2.012691645008471
1.020067790948274,2.0149091839634625
1.0183693537715768,2.01695779590674
1.0164627844766259,2.0188142692464033
1.01436968525536,2.020457569397704
1.0121137717583162,2.021869077113299
1.009720604386833,2.0230327994467605
1.0072172986834906,2.02393555095905
1.0046322181021778,2.024567103114813
1.001994652638827,2.024920300175769
0.9993344869640556,2.0249911402780865
0.996681861817907,2.0247788207751003
0.9940668325032221,2.024285747331618
0.9915190283470493,2.0235175066667757
0.9890673169885286,2.0224828032542805
0.9867394772970064,2.0211933606972416
0.9845618846263452,2.019663788895066
0.9825592119716254,2.017911418507458
0.9807541504142523,2.0159561045911203
0.9791671520229371,2.0138200016340297
0.9778161981235857,2.011527312536233
0.9767165955636915,2.0091040143813204
0.9758808032796371,2.006577564105688
0.9753182911319664,2.003976587400477
0.9750354326080809,2.0013305543710547
0.9750354326080809,1.9986694456289456
0.9753182911319664,1.996023412599523
0.9758808032796371,1.993422435894312
0.9767165955636915,1.9908959856186794
0.9778161981235857,1.9884726874637668
0.9791671520229371,1.9861799983659703
0.9807541504142523,1.9840438954088795
0.9825592119716253,1.9820885814925422
0.9845618846263452,1.9803362111049339
0.9867394772970064,1.9788066393027581
0.9890673169885286,1.9775171967457195
0.9915190283470492,1.9764824933332241
0.9940668325032221,1.9757142526683822
0.996681861817907,1.9752211792249
0.9993344869640556,1.9750088597219138
1.001994652638827,1.9750796998242313
1.0046322181021778,1.975432896885187
1.0072172986834904,1.9760644490409498
1.009720604386833,1.9769672005532397
1.0121137717583162,1.978130922886701
1.01436968525536,1.9795424306022957
1.0164627844766259,1.9811857307535965
1.0183693537715768,1.9830422040932596
1.020067790948274,1.9850908160365375
1.0215388520348452,1.987308354991529
1.0227658693213728,1.9896696953557906
1.0237349402117095,1.9921480821994513
1.0244350847454466,1.9947154344092595
1.0248583700052534,1.9973426628588158
1.025,2.0
1.458,1.75
1.4578583700052534,1.7526573371411842
1.4574350847454467,1.7552845655907405
1.4567349402117096,1.7578519178005487
1.4557658693213729,1.7603303046442094
1.4545388520348452,1.762691645008471
1.453067790948274,1.7649091839634625
1.4513693537715768,1.7669577959067404
1.449462784476626,1.7688142692464035
1.4473696852553601,1.7704575693977043
1.4451137717583162,1.771869077113299
1.442720604386833,1.7730327994467603
1.4402172986834907,1.7739355509590502
1.437632218102178,1.774567103114813
1.434994652638827,1.7749203001757687
1.4323344869640557,1.7749911402780862
1.429681861817907,1.7747788207751
1.427066832503222,1.7742857473316178
1.4245190283470492,1.7735175066667759
1.4220673169885287,1.7724828032542805
1.4197394772970064,1.7711933606972419
1.4175618846263454,1.7696637888950661
1.4155592119716254,1.7679114185074578
1.4137541504142523,1.7659561045911205
1.412167152022937,1.7638200016340297
1.4108161981235858,1.7615273125362332
1.4097165955636917,1.7591040143813206
1.4088808032796372,1.756577564105688
1.4083182911319665,1.753976587400477
1.408035432608081,1.7513305543710544
1.408035432608081,1.7486694456289456
1.4083182911319665,1.746023412599523
1.4088808032796372,1.743422435894312
1.4097165955636917,1.7408959856186794
1.4108161981235858,1.7384726874637668
1.412167152022937,1.7361799983659703
1.4137541504142523,1.7340438954088795
1.4155592119716254,1.7320885814925422
1.4175618846263454,1.7303362111049339
1.4197394772970064,1.7288066393027581
1.4220673169885287,1.7275171967457195
1.4245190283470492,1.7264824933332241
1.427066832503222,1.7257142526683822
1.429681861817907,1.7252211792249
1.4323344869640557,1.7250088597219138
1.434994652638827,1.7250796998242313
1.437632218102178,1.725432896885187
1.4402172986834905,1.7260644490409498
1.442720604386833,1.7269672005532397
1.4451137717583162,1.728130922886701
1.4473696852553601,1.7295424306022957
1.449462784476626,1.7311857307535965
1.4513693537715766,1.7330422040932596
1.453067790948274,1.7350908160365375
1.4545388520348452,1.737308354991529
1.4557658693213729,1.7396696953557906
1.4567349402117096,1.7421480821994513
1.4574350847454467,1.7447154344092595
1.4578583700052534,1.7473426628588158
1.458,1.75
1.668,2.766
1.6678583700052534,2.768657337141184
1.6674350847454467,2.7712845655907405
1.6667349402117095,2.7738519178005485
1.6657658693213728,2.7763303046442096
1.6645388520348452,2.778691645008471
1.663067790948274,2.7809091839634625
1.6613693537715768,2.78295779590674
1.6594627844766259,2.7848142692464033
1.65736968525536,2.786457569397704
1.6551137717583162,2.787869077113299
1.652720604386833,2.7890327994467605
1.6502172986834907,2.78993555095905
1.6476322181021779,2.790567103114813
1.644994652638827,2.790920300175769
1.6423344869640557,2.7909911402780865
1.639681861817907,2.7907788207751003
1.637066832503222,2.790285747331618
1.6345190283470492,2.7895175066667757
1.6320673169885287,2.7884828032542806
1.6297394772970064,2.7871933606972417
1.6275618846263453,2.785663788895066
1.6255592119716253,2.783911418507458
1.6237541504142523,2.7819561045911203
1.622167152022937,2.7798200016340298
1.6208161981235858,2.777527312536233
1.6197165955636916,2.7751040143813204
1.6188808032796371,2.772577564105688
1.6183182911319665,2.769976587400477
1.618035432608081,2.7673305543710547
1.618035432608081,2.7646694456289453
1.6183182911319665,2.762023412599523
1.6188808032796371,2.759422435894312
1.6197165955636916,2.7568959856186797
1.6208161981235858,2.754472687463767
1.622167152022937,2.7521799983659703
1.6237541504142523,2.7500438954088797
1.6255592119716253,2.748088581492542
1.6275618846263453,2.746336211104934
1.6297394772970064,2.7448066393027584
1.6320673169885287,2.7435171967457195
1.6345190283470492,2.7424824933332244
1.637066832503222,2.741714252668382
1.639681861817907,2.7412211792248997
1.6423344869640557,2.7410088597219135
1.644994652638827,2.741079699824231
1.6476322181021779,2.741432896885187
1.6502172986834904,2.74206444904095
1.652720604386833,2.7429672005532395
1.6551137717583162,2.744130922886701
1.65736968525536,2.745542430602296
1.6594627844766259,2.7471857307535967
1.6613693537715766,2.7490422040932594
1.663067790948274,2.7510908160365375
1.6645388520348452,2.753308354991529
1.6657658693213728,2.7556696953557904
1.6667349402117095,2.7581480821994515
1.6674350847454467,2.7607154344092595
1.6678583700052534,2.763342662858816
1.668,2.766
-2.975,-5.0
-2.9751416299947464,-4.997342662858816
-2.9755649152545534,-4.994715434409259
-2.9762650597882905,-4.992148082199451
-2.977234130678627,-4.989669695355791
-2.978461147965155,-4.987308354991529
-2.979932209051726,-4.9850908160365375
-2.981630646228423,-4.98304220409326
-2.983537215523374,-4.981185730753596
-2.9856303147446397,-4.9795424306022955
-2.987886228241684,-4.978130922886701
-2.990279395613167,-4.97696720055324
-2.9927827013165094,-4.97606444904095
-2.995367781897822,-4.975432896885187
-2.9980053473611727,-4.9750796998242315
-3.0006655130359445,-4.975008859721914
-3.003318138182093,-4.9752211792249
-3.005933167496778,-4.975714252668382
-3.0084809716529506,-4.976482493333224
-3.0109326830114713,-4.97751719674572
-3.0132605227029936,-4.978806639302758
-3.0154381153736547,-4.980336211104934
-3.0174407880283747,-4.982088581492542
-3.0192458495857477,-4.984043895408879
-3.0208328479770628,-4.98617999836597
-3.022183801876414,-4.988472687463767
-3.0232834044363086,-4.990895985618679
-3.024119196720363,-4.993422435894312
-3.024681708868034,-4.9960234125995235
-3.024964567391919,-4.998669445628946
-3.024964567391919,-5.001330554371054
-3.024681708868034,-5.0039765874004765
-3.024119196720363,-5.006577564105688
-3.0232834044363086,-5.009104014381321
-3.022183801876414,-5.011527312536233
-3.0208328479770628,-5.01382000163403
-3.0192458495857477,-5.015956104591121
-3.0174407880283747,-5.017911418507458
-3.0154381153736547,-5.019663788895066
-3.0132605227029936,-5.021193360697242
-3.0109326830114713,-5.02248280325428
-3.0084809716529506,-5.023517506666776
-3.005933167496778,-5.024285747331618
-3.003318138182093,-5.0247788207751
-3.0006655130359445,-5.024991140278086
-2.9980053473611727,-5.0249203001757685
-2.995367781897822,-5.024567103114813
-2.9927827013165094,-5.02393555095905
-2.990279395613167,-5.02303279944676
-2.987886228241684,-5.021869077113299
-2.9856303147446397,-5.0204575693977045
-2.983537215523374,-5.018814269246404
-2.981630646228423,-5.01695779590674
-2.979932209051726,-5.0149091839634625
-2.978461147965155,-5.012691645008471
-2.977234130678627,-5.010330304644209
-2.9762650597882905,-5.007851917800549
-2.9755649152545534,-5.005284565590741
-2.9751416299947464,-5.002657337141184
-2.975,-5.0
-3.149,-4.016
-3.1491416299947463,-4.013342662858816
-3.1495649152545533,-4.010715434409259
-3.1502650597882904,-4.008148082199451
-3.151234130678627,-4.005669695355791
-3.152461147965155,-4.003308354991529
-3.153932209051726,-4.0010908160365375
-3.155630646228423,-3.99904220409326
-3.157537215523374,-3.9971857307535967
-3.1596303147446396,-3.995542430602296
-3.1618862282416837,-3.994130922886701
-3.1642793956131667,-3.9929672005532395
-3.1667827013165093,-3.99206444904095
-3.169367781897822,-3.991432896885187
-3.1720053473611727,-3.991079699824231
-3.1746655130359445,-3.9910088597219135
-3.177318138182093,-3.9912211792248997
-3.179933167496778,-3.991714252668382
-3.1824809716529505,-3.9924824933332244
-3.1849326830114713,-3.9935171967457195
-3.1872605227029935,-3.9948066393027584
-3.1894381153736546,-3.996336211104934
-3.1914407880283746,-3.998088581492542
-3.1932458495857476,-4.000043895408879
-3.1948328479770627,-4.00217999836597
-3.196183801876414,-4.004472687463767
-3.1972834044363085,-4.006895985618679
-3.198119196720363,-4.009422435894312
-3.1986817088680337,-4.0120234125995236
-3.198964567391919,-4.014669445628946
-3.198964567391919,-4.017330554371054
-3.1986817088680337,-4.0199765874004765
-3.198119196720363,-4.0225775641056885
-3.1972834044363085,-4.025104014381321
-3.196183801876414,-4.027527312536233
-3.1948328479770627,-4.02982000163403
-3.1932458495857476,-4.031956104591121
-3.1914407880283746,-4.033911418507458
-3.1894381153736546,-4.035663788895066
-3.1872605227029935,-4.037193360697242
-3.1849326830114713,-4.03848280325428
-3.1824809716529505,-4.039517506666776
-3.179933167496778,-4.040285747331618
-3.177318138182093,-4.0407788207751
-3.1746655130359445,-4.040991140278086
-3.1720053473611727,-4.0409203001757685
-3.169367781897822,-4.040567103114813
-3.1667827013165093,-4.03993555095905
-3.1642793956131667,-4.03903279944676
-3.1618862282416837,-4.0378690771132995
