x,y
6.059642472265343,-0.16772455872258263
6.057039025151517,-0.16717359333088755
6.05439176305378,-0.16690247873664266
6.051730680509491,-0.16691428677652986
6.04908592864719,-0.1672088836607406
6.046487473562268,-0.16778293148886014
6.0439647567891255,-0.16862992606961935
6.04154636171683,-0.16974027061597585
6.039259689727891,-0.1711013844805489
6.037130649729652,-0.1726978456993784
6.035183364596014,-0.17451156572894266
6.0334398978456365,-0.17652199439657945
6.031920003653456,-0.17870635274215907
6.0306409030279875,-0.18103989111279972
6.029617088690421,-0.18349616958632886
6.028860160866297,-0.18604735754616186
6.028378695850315,-0.18866454901331053
6.028178148833489,-0.19131809016267542
6.028260792093657,-0.19397791531273167
6.028625689249656,-0.19661388758171938
6.029268705870904,-0.19919614035054956
6.0301825563221465,-0.20169541566353288
6.031356886312614,-0.2040833957327175
6.032778390214276,-0.2063330237897274
6.034430961819924,-0.2084188106497722
6.036295876832929,-0.21031712351429022
6.0383520050210135,-0.21200645373999905
6.040576049630219,-0.21346766054041844
6.042942811346441,-0.21468418785863186
6.045425473813722,-0.21564225195402376
6.047995907474289,-0.2163309975775709
6.050624988287672,-0.2167426209661487
6.053282927717731,-0.21687245826228896
6.055939610248663,-0.2167190383575459
6.058564934605836,-0.21628409956074357
6.061129154815257,-0.2155725699022426
6.063603217237342,-0.2145925112973872
6.065959089756265,-0.21335502820178043
6.068170079395028,-0.21187414179337072
6.070211134757556,-0.2101666311068957
6.072059129871027,-0.2082518429207214
6.073693126212386,-0.2061514725501068
6.07509460995017,-0.20388931803061539
6.076247701713629,-0.20149101047686546
6.077139336512329,-0.19898372367175732
6.0777594117677225,-0.19639586617665028
6.078100901779396,-0.19375675945102255
6.0781599373290645,-0.1910963056286068
6.077935849520361,-0.1884446487142757
6.0774311773577,-0.1858318330404174
6.076651638978339,-0.1832874628526433
6.075606066863606,-0.18084036688186078
6.074306307763349,-0.17851827170322832
6.072767088467532,-0.1763474875829818
6.071005848945817,-0.17435261037260563
6.0690425447457415,-0.17255624282800497
6.066899420888388,-0.1709787385112529
6.06460075982341,-0.16963797117659674
6.062172606299171,-0.1685491322536814
6.059642472265343,-0.16772455872258263
5.064136945349061,-0.08111771211599894
5.061533498235235,-0.08056674672430564
5.058886236137498,-0.08029563213005986
5.056225153593209,-0.08030744016994706
5.053580401730908,-0.0806020370541578
5.050981946645986,-0.08117608488227823
5.048459229872844,-0.08202307946303655
5.046040834800548,-0.08313342400939394
5.043754162811609,-0.0844945378739661
5.04162512281337,-0.0860909990927965
5.039677837679732,-0.08790471912235986
5.037934370929355,-0.08991514778999665
5.036414476737173,-0.09209950613557627
5.035135376111706,-0.09443304450621781
5.034111561774139,-0.09688932297974606
5.033354633950014,-0.09944051093957906
5.0328731689340325,-0.10205770240672773
5.032672621917207,-0.10471124355609263
5.032755265177375,-0.10737106870614888
5.033120162333375,-0.11000704097513747
5.033763178954623,-0.11258929374396676
5.034677029405865,-0.11508856905695097
5.035851359396332,-0.1174765491261347
5.037272863297995,-0.1197261771831446
5.038925434903642,-0.12181196404319028
5.040790349916647,-0.1237102769077083
5.042846478104732,-0.12539960713341713
5.045070522713937,-0.12686081393383652
5.047437284430158,-0.12807734125204995
5.0499199468974405,-0.12903540534744096
5.052490380558007,-0.1297241509709881
5.05511946137139,-0.13013577435956591
5.0577774008014496,-0.13026561165570616
5.060434083332382,-0.1301121917509631
5.063059407689554,-0.12967725295416077
5.065623627898974,-0.1289657232956598
5.068097690321061,-0.1279856646908044
5.070453562839983,-0.12674818159519852
5.072664552478747,-0.12526729518678792
5.074705607841274,-0.1235597845003138
5.0765536029547444,-0.12164499631413861
5.078187599296104,-0.11954462594352311
5.079589083033889,-0.11728247142403347
5.080742174797347,-0.11488416387028355
5.081633809596047,-0.11237687706517363
5.082253884851441,-0.10978901957006748
5.082595374863114,-0.10714991284443975
5.082654410412783,-0.10448945902202489
5.082430322604079,-0.10183780210769378
5.081925650441418,-0.0992249864338346
5.081146112062058,-0.0966806162460605
5.080100539947324,-0.09423352027527798
5.078800780847066,-0.09191142509664552
5.07726156155125,-0.089740640976399
5.075500322029535,-0.08774576376602283
5.07353701782946,-0.08594939622142217
5.071393893972107,-0.0843718919046701
5.069095232907129,-0.08303112457001482
5.06666707938289,-0.0819422856470986
5.064136945349061,-0.08111771211599894
6.042462524300263,-0.36707061308011646
6.0398590771864376,-0.36651964768842316
6.037211815088701,-0.3662485330941774
6.034550732544411,-0.3662603411340646
6.031905980682112,-0.3665549380182753
6.029307525597188,-0.36712898584639575
6.026784808824046,-0.36797598042715407
6.024366413751751,-0.36908632497351057
6.022079741762812,-0.3704474388380836
6.019950701764572,-0.3720439000569131
6.018003416630934,-0.3738576200864774
6.016259949880558,-0.37586804875411417
6.014740055688376,-0.3780524070996938
6.013460955062908,-0.38038594547033444
6.012437140725342,-0.38284222394386447
6.011680212901218,-0.3853934119036966
6.011198747885236,-0.38801060337084525
6.010998200868411,-0.39066414452020926
6.0110808441285775,-0.3933239696702664
6.011445741284578,-0.395959941939255
6.0120887579058255,-0.3985421947080834
6.013002608357068,-0.4010414700210685
6.014176938347536,-0.40342945009025133
6.015598442249197,-0.4056790781472621
6.017251013854844,-0.4077648650073078
6.0191159288678495,-0.4096631778718258
6.021172057055934,-0.41135250809753465
