x,y
-0.488695331730858,-4.4428107697949715
-0.4847105529384911,-4.44246214682398
-0.48072577414612405,-4.442113523852989
-0.47674099535375736,-4.441764900881999
-0.47275621656139,-4.441416277911009
-0.4687714377690231,-4.441067654940018
-0.46478665897665605,-4.440719031969027
-0.46080188018428936,-4.440370408998037
-0.456817101391922,-4.440021786027046
-0.4528323225995552,-4.439673163056056
-0.44884754380718805,-4.439324540085065
-0.44486276501482136,-4.438975917114075
-0.440877986222454,-4.4386272941430835
-0.4368932074300874,-4.4382786711720925
-0.43290842863772006,-4.437930048201102
-0.42892364984535336,-4.437581425230112
-0.424938871052986,-4.437232802259121
-0.4209540922606194,-4.43688417928813
-0.4169693134682525,-4.436535556317139
-0.41298453467588536,-4.436186933346149
-0.40899975588351845,-4.435838310375159
-0.4050149770911514,-4.435489687404168
-0.4010301982987845,-4.435141064433177
-0.39704541950641725,-4.434792441462187
-0.39306064071405045,-4.434443818491196
-0.3890758619216834,-4.4340951955202055
-0.3850910831293165,-4.4337465725492144
-0.38110630433694925,-4.433397949578223
-0.37712152554458267,-4.433049326607233
-0.3731367467522154,-4.432700703636243
-0.3691519679598485,-4.432352080665252
-0.36516718916748125,-4.432003457694261
-0.36118241037511467,-4.431654834723271
-0.3571976315827474,-4.431306211752281
-0.3532128527903805,-4.43095758878129
-0.3492280739980137,-4.430608965810299
-0.3452432952056468,-4.430260342839309
-0.34125851641327987,-4.4299117198683176
-0.3372737376209125,-4.429563096897327
-0.3332889588285457,-4.429214473926336
-0.32930418003617856,-4.428865850955346
-0.3253194012438121,-4.428517227984355
-0.32133462245144473,-4.428168605013364
-0.3173498436590779,-4.427819982042374
-0.31336506486671056,-4.427471359071383
-0.30938028607434387,-4.427122736100393
-0.3053955072819766,-4.426774113129402
-0.3014107284896097,-4.426425490158412
-0.2974259496972428,-4.426076867187421
-0.2934411709048761,-4.4257282442164305
-0.28945639211250884,-4.4253796212454395
-0.488695331730858,-4.4428107697949715
-0.4944310960943684,-4.434619249352082
-0.500166860457879,-4.426427728909191
-0.5059026248213891,-4.418236208466301
-0.5116383891848999,-4.410044688023412
-0.5173741535484102,-4.401853167580521
-0.5231099179119209,-4.393661647137631
-0.5288456822754313,-4.385470126694742
-0.5345814466389418,-4.377278606251852
-0.5403172110024521,-4.369087085808962
-0.5460529753659625,-4.360895565366072
-0.551788739729473,-4.352704044923182
-0.5575245040929835,-4.344512524480292
-0.5632602684564941,-4.336321004037402
-0.5689960328200044,-4.3281294835945125
-0.5747317971835149,-4.319937963151623
-0.5804675615470252,-4.311746442708732
-0.5862033259105357,-4.3035549222658425
-0.5919390902740463,-4.295363401822953
-0.5976748546375567,-4.287171881380062
-0.6034106190010673,-4.278980360937172
-0.6091463833645776,-4.270788840494283
-0.6148821477280881,-4.262597320051393
-0.6206179120915984,-4.254405799608503
-0.6263536764551092,-4.2462142791656134
-0.6320894408186195,-4.238022758722723
-0.6378252051821299,-4.229831238279833
-0.6435609695456403,-4.221639717836943
-0.6492967339091507,-4.213448197394054
-0.6550324982726614,-4.205256676951164
-0.6607682626361718,-4.197065156508273
-0.6665040269996824,-4.1888736360653835
-0.6722397913631926,-4.180682115622494
-0.6779755557267033,-4.172490595179604
-0.6837113200902136,-4.1642990747367135
-0.6894470844537239,-4.156107554293824
-0.6951828488172347,-4.147916033850934
-0.700918613180745,-4.139724513408044
-0.7066543775442556,-4.1315329929651545
-0.7123901419077658,-4.123341472522265
-0.7181259062712764,-4.115149952079374
-0.7238616706347869,-4.106958431636484
-0.7295974349982973,-4.098766911193595
-0.7353331993618079,-4.090575390750704
-0.741068963725318,-4.082383870307815
-0.7468047280888288,-4.074192349864925
-0.752540492452339,-4.066000829422035
-0.7582762568158496,-4.057809308979145
-0.7640120211793602,-4.049617788536255
-0.7697477855428705,-4.041426268093365
-0.7754835499063809,-4.033234747650475
