x,y
1.0,2.0
1.0086602540378444,1.995
1.0173205080756889,1.99
1.025980762113533,1.985
1.0346410161513775,1.98
1.043301270189222,1.975
1.0519615242270663,1.97
1.0606217782649108,1.965
1.069282032302755,1.96
1.0779422863405994,1.955
1.0866025403784438,1.95
1.0952627944162883,1.945
1.1039230484541327,1.94
1.1125833024919771,1.935
1.1212435565298213,1.93
1.1299038105676658,1.925
1.1385640646055102,1.92
1.1472243186433546,1.915
1.155884572681199,1.91
1.1645448267190432,1.905
1.1732050807568877,1.9
1.181865334794732,1.895
1.1905255888325765,1.8900000000000001
1.199185842870421,1.885
1.2078460969082654,1.8800000000000001
1.2165063509461096,1.875
1.225166604983954,1.87
1.2338268590217984,1.865
1.2424871130596429,1.86
1.251147367097487,1.855
1.2598076211353315,1.85
1.268467875173176,1.845
1.2771281292110204,1.84
1.2857883832488648,1.835
1.2944486372867092,1.83
1.3031088913245537,1.825
1.3117691453623979,1.82
1.3204293994002423,1.815
1.3290896534380867,1.81
1.3377499074759311,1.805
1.3464101615137756,1.8
1.3550704155516198,1.795
1.3637306695894642,1.79
1.3723909236273086,1.7850000000000001
1.381051177665153,1.78
1.3897114317029975,1.775
1.398371685740842,1.77
1.4070319397786863,1.7650000000000001
1.4156921938165306,1.76
1.424352447854375,1.7550000000000001
1.4330127018922194,1.75
1.0,2.0
1.0128557521937307,2.0153208888623797
1.0257115043874616,2.030641777724759
1.0385672565811923,2.0459626665871387
1.0514230087749232,2.0612835554495184
1.064278760968654,2.0766044443118976
1.0771345131623846,2.0919253331742773
1.0899902653561155,2.107246222036657
1.1028460175498462,2.1225671108990367
1.1157017697435772,2.137887999761416
1.1285575219373079,2.1532088886237957
1.1414132741310388,2.1685297774861754
1.1542690263247695,2.1838506663485546
1.1671247785185002,2.1991715552109343
1.179980530712231,2.214492444073314
1.1928362829059618,2.2298133329356933
1.2056920350996925,2.245134221798073
1.2185477872934234,2.2604551106604527
1.231403539487154,2.275775999522832
1.244259291680885,2.2910968883852116
1.2571150438746157,2.3064177772475913
1.2699707960683466,2.3217386661099706
1.2828265482620773,2.3370595549723503
1.295682300455808,2.35238044383473
1.308538052649539,2.3677013326971093
1.3213938048432696,2.383022221559489
1.3342495570370003,2.3983431104218687
1.3471053092307312,2.413663999284248
1.3599610614244622,2.4289848881466276
1.3728168136181929,2.4443057770090073
1.3856725658119236,2.4596266658713866
1.3985283180056545,2.4749475547337663
1.4113840701993852,2.490268443596146
1.4242398223931159,2.5055893324585257
1.4370955745868468,2.5209102213209054
1.4499513267805775,2.5362311101832846
1.4628070789743084,2.5515519990456643
1.475662831168039,2.5668728879080436
1.4885185833617698,2.5821937767704233
1.5013743355555007,2.597514665632803
1.5142300877492314,2.6128355544951827
1.5270858399429623,2.628156443357562
1.539941592136693,2.6434773322199416
1.5527973443304237,2.6587982210823213
1.5656530965241546,2.6741191099447006
1.5785088487178855,2.6894399988070803
1.591364600911616,2.70476088766946
1.604220353105347,2.7200817765318392
1.6170761052990779,2.735402665394219
1.6299318574928086,2.7507235542565986
1.6427876096865393,2.766044443118978
-3.0,-5.0
-3.003472963553339,-4.980303844939756
-3.006945927106677,-4.960607689879511
-3.010418890660016,-4.940911534819268
-3.0138918542133544,-4.9212153797590235
-3.017364817766693,-4.901519224698779
-3.0208377813200316,-4.881823069638535
-3.0243107448733704,-4.862126914578291
-3.0277837084267087,-4.842430759518047
-3.0312566719800476,-4.8227346044578026
-3.034729635533386,-4.803038449397558
-3.0382025990867247,-4.783342294337314
-3.041675562640063,-4.76364613927707
-3.045148526193402,-4.743949984216826
-3.0486214897467403,-4.724253829156582
-3.052094453300079,-4.704557674096337
-3.0555674168534175,-4.684861519036094
-3.0590403804067563,-4.6651653639758495
-3.062513343960095,-4.645469208915605
-3.0659863075134335,-4.625773053855361
-3.0694592710667723,-4.606076898795116
-3.0729322346201107,-4.586380743734873
-3.0764051981734495,-4.566684588674629
-3.079878161726788,-4.546988433614384
-3.0833511252801267,-4.52729227855414
-3.086824088833465,-4.507596123493896
-3.090297052386804,-4.487899968433652
-3.0937700159401422,-4.468203813373408
-3.097242979493481,-4.448507658313163
-3.1007159430468194,-4.42881150325292
-3.1041889066001582,-4.4091153481926755
-3.1076618701534966,-4.389419193132431
-3.1111348337068354,-4.369723038072187
-3.114607797260174,-4.350026883011942
-3.1180807608135126,-4.330330727951699
-3.1215537243668514,-4.310634572891455
-3.12502668792019,-4.29093841783121
-3.1284996514735286,-4.271242262770966
-3.131972615026867,-4.2515461077107215
-3.135445578580206,-4.231849952650478
-3.138918542133544,-4.212153797590234
-3.142391505686883,-4.192457642529989
-3.1458644692402213,-4.172761487469745
-3.14933743279356,-4.1530653324095015
-3.1528103963468985,-4.133369177349257
-3.1562833599002373,-4.113673022289013
-3.1597563234535757,-4.093976867228768
-3.1632292870069145,-4.074280712168524
-3.166702250560253,-4.054584557108281
-3.1701752141135917,-4.034888402048036
-3.17364817766693,-4.015192246987792
-3.0,-5.0
-3.003939231012049,-5.000694592710667
-3.0078784620240975,-5.001389185421336
-3.0118176930361464,-5.002083778132003
-3.0157569240481954,-5.0027783708426705
-3.0196961550602444,-5.003472963553339
-3.023635386072293,-5.004167556264006
-3.027574617084342,-5.004862148974674
-3.031513848096391,-5.005556741685342
-3.0354530791084393,-5.006251334396009
-3.0393923101204883,-5.006945927106678
-3.0433315411325372,-5.007640519817345
-3.047270772144586,-5.0083351125280124
-3.0512100031566347,-5.009029705238681
-3.0551492341686837,-5.009724297949348
-3.0590884651807326,-5.010418890660016
-3.063027696192781,-5.011113483370684
-3.06696692720483,-5.011808076081351
-3.070906158216879,-5.012502668792019
-3.074845389228928,-5.013197261502687
-3.0787846202409765,-5.013891854213354
-3.0827238512530255,-5.014586446924022
-3.0866630822650745,-5.01528103963469
-3.090602313277123,-5.0159756323453575
-3.094541544289172,-5.016670225056025
-3.098480775301221,-5.017364817766693
-3.1024200063132694,-5.018059410477361
-3.1063592373253184,-5.018754003188029
-3.1102984683373673,-5.019448595898696
-3.1142376993494163,-5.020143188609364
-3.118176930361465,-5.020837781320032
-3.1221161613735138,-5.021532374030699
-3.1260553923855627,-5.022226966741367
-3.1299946233976117,-5.022921559452035
-3.13393385440966,-5.0236161521627025
-3.137873085421709,-5.02431074487337
-3.141812316433758,-5.025005337584038
-3.1457515474458067,-5.025699930294706
-3.1496907784578556,-5.026394523005373
-3.1536300094699046,-5.027089115716041
-3.157569240481953,-5.027783708426709
-3.161508471494002,-5.028478301137376
-3.165447702506051,-5.0291728938480444
-3.1693869335181,-5.029867486558712
-3.1733261645301485,-5.03056207926938
-3.1772653955421974,-5.031256671980048
-3.1812046265542464,-5.031951264690715
-3.185143857566295,-5.032645857401383
-3.189083088578344,-5.033340450112051
-3.193022319590393,-5.034035042822718
-3.196961550602442,-5.034729635533386
